obj_ID,alpha,delta,u,g,r,i,z,class,redshift
1.2376619717157192e+18,169.546356497992,7.38200420612328,19.03104,17.52583,16.56656,16.10422,15.83872,QSO,0.1681959
1.2376626981079616e+18,231.824955153126,28.29857040517,20.34905,18.06643,16.96188,16.50947,16.14642,GALAXY,0.1499574
1.237671768543134e+18,261.124771965681,64.3514364717191,19.11651,17.59115,17.03514,16.81961,16.74041,STAR,-0.0002298138
1.237669519049753e+18,353.718322211003,8.37509847939407,22.32394,20.99202,20.36229,19.37245,18.90808,GALAXY,0.6447271
1.2376794780136904e+18,16.1097239695036,22.3696859947968,24.12213,22.0993,21.67688,20.61618,19.85117,GALAXY,0.6098886
1.237662194522456e+18,172.574262775077,41.683862236796,19.06846,18.15541,17.78709,17.64132,17.58788,STAR,0.0003264833
1.23766345885352e+18,324.710263908703,0.865824705874055,23.00521,22.45417,21.61053,21.13507,21.29173,STAR,-0.0001238329
1.2376799982357716e+18,344.475122275641,-1.77363451849976,23.7699,22.23134,22.01035,21.47395,20.73577,GALAXY,0.8486384
1.2376655488887693e+18,212.695573838386,24.3983859794753,22.12592,21.41267,20.61991,19.68784,19.32837,GALAXY,0.7549447
1.237679459748676e+18,11.5289146234928,19.3536304421014,22.24065,21.06902,19.72524,18.97029,18.53782,GALAXY,0.5081655
1.237660241923867e+18,49.0072138437193,0.883529628359564,23.577,22.05246,20.44942,18.71636,17.76442,STAR,5.870116e-05
1.237661387612619e+18,236.7951606211,44.4800488815014,18.43889,17.99023,18.06861,18.18605,18.38346,STAR,-6.299207e-06
1.2376503710112156e+18,162.660791516579,-1.98659853410799,21.69859,20.98466,20.79743,20.67515,20.54033,STAR,0.0003731836
1.2376648176745843e+18,176.582518305239,36.2732679295827,24.04565,21.51536,20.02728,19.02881,18.52114,GALAXY,0.5623343
1.2376634626065044e+18,348.883972892091,0.772795846867206,22.92906,21.28044,19.62461,18.77128,18.43076,GALAXY,0.4560433
1.237662303513477e+18,229.701333340256,44.2677625791106,20.99342,18.5777,17.26594,16.75728,16.41915,GALAXY,0.1904737
1.2376499613794304e+18,45.537910076112,-8.66121383414769,20.35267,18.55826,17.67604,17.2586,16.88735,GALAXY,0.07513534
1.2376607653701883e+18,120.719453485993,24.1703727013739,22.5785,19.58658,18.14608,17.61467,17.26623,GALAXY,0.2301172
1.2376637836634363e+18,6.68639313931406,-0.23974055295795,25.95674,21.98253,20.27012,19.40366,19.14244,GALAXY,0.4105742
1.2376607632221806e+18,120.758295337246,22.1207535846532,26.36166,23.11051,20.74286,19.6118,19.16258,GALAXY,0.6140198
1.2376551260884173e+18,196.890971214625,5.5185872071184,20.24982,18.30634,17.12498,16.65621,16.27635,GALAXY,0.1726312
1.237664853109113e+18,220.063807856732,31.9850896102537,20.2191,19.62143,19.04297,18.62337,18.51438,QSO,0.1249678
1.237663783671694e+18,25.5763864133584,-0.341027567231911,22.71957,22.05721,21.57762,21.38845,20.67397,GALAXY,1.068152
1.2376621956148104e+18,227.020038523973,35.1513760383733,21.61118,21.59209,21.50832,21.46789,21.01111,QSO,0.8589716
1.237678803164791e+18,32.9242016706895,6.27472919204227,21.95137,20.96101,20.75984,20.83602,20.4317,QSO,2.578377
1.2376651274613563e+18,161.095821945098,31.7893112025221,23.0225,21.47129,20.06115,19.29306,18.91967,GALAXY,0.5677297
1.237663783139279e+18,35.6704501862099,-0.809157347812658,23.05189,22.72784,22.23153,21.56613,21.59287,GALAXY,0.0
1.237664846123041e+18,202.266852761869,37.3407066184242,20.64721,18.42997,17.27171,16.79704,16.45073,GALAXY,0.1764142
1.2376788810382707e+18,40.297148114391,-1.65626268274656,24.2983,23.30236,22.28662,21.61272,20.93818,GALAXY,0.8127233
1.2376570700905193e+18,39.1990058752921,-0.559951592594229,25.36737,23.29251,22.63959,22.03918,21.40883,GALAXY,0.3948236
1.237664837003969e+18,135.298616245325,27.0658240904885,23.80989,22.60244,20.92899,19.99115,19.50997,GALAXY,0.5064355
1.237666338114437e+18,14.8276384114596,-0.987995993708546,18.1641,16.33111,15.47162,15.0702,14.74315,GALAXY,0.04578706
1.237667782276613e+18,134.315116835033,14.3411638879732,25.60439,22.10399,20.52847,19.64169,19.10666,GALAXY,0.4795507
1.2376634631435064e+18,349.255746797183,1.06132737841875,22.66089,22.34669,21.67616,21.12133,20.47592,GALAXY,1.104942
1.237668296593048e+18,183.920399175374,18.9314828495787,23.33027,21.52943,19.74742,19.0552,18.42904,GALAXY,0.3551061
1.2376517373741637e+18,195.108600806851,3.26176418178834,24.4619,21.53296,19.83328,18.98351,18.39694,GALAXY,0.4756368
1.2376584933364206e+18,141.533346102593,7.75740459452819,20.09381,19.2946,18.71697,18.21268,17.92416,QSO,0.4416943
1.237666339727016e+18,19.2740413505558,0.319363461457575,20.06854,18.98142,18.3408,17.99274,17.81733,GALAXY,0.07822559
1.2376663016325775e+18,57.7766897683249,0.782066750557863,21.46651,19.34514,17.99796,17.43528,16.98922,GALAXY,0.1650214
1.237663783129252e+18,12.8550964153397,-0.705907354900123,22.03839,21.63929,21.65495,21.36352,21.17677,QSO,1.633657
1.2376672105060116e+18,128.009517329116,16.7128862620593,24.40263,22.3334,20.56339,19.42677,18.90214,GALAXY,0.563361
1.237661386545824e+18,250.195810101563,32.5215804220538,23.70315,20.04345,18.44729,17.8376,17.13276,STAR,0.0001747286
1.237660961329185e+18,139.077087260123,34.2242219688222,22.03706,21.39977,20.92754,20.59831,20.52398,QSO,1.381614
1.2376582045112077e+18,183.937013419693,49.9748679083084,21.12838,19.68453,19.07332,18.84683,18.63505,STAR,-0.0001016065
1.2376682724438182e+18,222.562784917688,16.521188269035,21.3312,19.2771,17.93057,17.39728,17.00032,GALAXY,0.0
1.2376786190105329e+18,319.075533445778,1.88559408597517,23.30291,24.26221,22.46897,22.98263,21.84755,GALAXY,0.7533216
1.2376602419238666e+18,49.0857721609102,0.925980196261,20.21791,18.47319,17.71402,17.38835,17.2119,STAR,-0.0006169386
1.23766466844459e+18,181.964126420007,39.9536878712441,24.03699,21.90639,19.58033,18.80277,18.56703,GALAXY,0.4032933
1.2376529340294764e+18,308.885299085328,-6.430550910825,21.08323,18.98333,17.89268,17.44409,17.12779,GALAXY,0.1379267
1.2376619668906972e+18,177.179377918905,41.9433007286679,22.47181,21.9409,21.64841,21.73737,21.52146,GALAXY,0.7133672
1.2376515043453832e+18,208.011676625276,-0.0797984970245663,24.63635,23.27851,20.99456,19.8342,19.30136,GALAXY,0.559198
1.237664285099688e+18,136.488617655998,9.17107757930839,24.4341,22.82176,20.92481,20.07838,19.65813,GALAXY,0.4431272
1.2376613886744988e+18,198.242267300402,58.0610468356653,23.86599,21.54151,19.66833,18.79364,18.43073,GALAXY,0.4628448
1.237671767462642e+18,231.273210290027,58.0246254389795,21.29323,20.70933,20.56168,20.2325,19.84112,QSO,0.6473626
1.2376709659274775e+18,151.714767506773,17.551016460519,25.59984,22.04218,20.14073,19.18614,18.80172,GALAXY,0.5167854
1.2376802752626035e+18,6.92989809446931,26.2834473499867,24.66713,21.5496,20.19132,19.69621,19.13666,GALAXY,0.2078919
1.237664874040132e+18,118.008448539868,16.095664396528,20.06379,18.19239,17.0542,16.57743,16.19891,GALAXY,0.1379307
1.2376646695111887e+18,161.067521724041,38.2937280159182,20.05879,18.23321,17.36282,16.96596,16.65668,GALAXY,0.08607874
1.237649962995483e+18,57.9149304363493,-5.80362742569861,20.9951,20.5243,19.61825,19.12279,18.81071,GALAXY,0.5165809
1.2376582045098312e+18,179.043229880955,49.7980517904515,19.29362,17.52254,16.56749,16.16096,15.78847,GALAXY,0.119824
1.2376695174393367e+18,354.267342840635,7.11979455483858,23.08263,21.94641,21.3422,20.93981,20.58466,QSO,1.161233
1.2376677350379364e+18,165.883860437209,21.2615761888464,25.64881,22.21944,20.28684,19.22551,18.74453,GALAXY,0.5841697
1.2376556919388247e+18,218.883241349505,-2.29207855911018,22.21824,21.30041,21.1917,21.18987,20.87173,STAR,0.0007438393
1.2376802774098908e+18,6.45073281887477,28.05841158242,23.95901,21.45168,20.99064,20.83455,20.90097,QSO,6.911286
1.2376695174426143e+18,1.83347501526453,7.24836744267795,26.73155,24.24523,22.13596,20.7738,20.00151,GALAXY,0.8498753
1.2376663016307428e+18,53.5156214661929,0.796986051751684,21.36302,20.46731,20.07494,19.97239,19.80895,GALAXY,0.8842918
1.2376555034958897e+18,253.219006869692,38.9283391835541,21.43693,21.21647,21.01461,20.79104,20.38021,QSO,1.468265
1.237679254671524e+18,34.5157744735036,-4.14390372621627,21.51089,20.58988,20.09402,20.00152,19.80665,STAR,-0.0003976415
1.2376618509476173e+18,229.004256961582,35.5402615545625,21.21779,21.33521,21.34638,21.15045,20.85719,QSO,1.996381
1.237665441525465e+18,219.309778914443,25.1874798875897,18.67371,18.29473,18.20323,18.29567,18.13375,QSO,0.784192
1.237661212043707e+18,214.811696193238,46.4731669645814,21.86543,21.38982,20.80542,20.88176,20.34048,QSO,2.446943
1.2376571909037097e+18,356.547773882428,-0.0753628175749681,17.68781,16.33338,15.7441,15.48844,15.36568,STAR,-0.000787547
1.2376677350427855e+18,177.783087731586,22.2999191453372,18.86397,18.01499,17.74474,17.53831,17.53208,GALAXY,0.1077086
1.2376623024407844e+18,231.798332415792,42.1689946127002,20.78204,20.56197,20.30818,20.29335,20.38122,QSO,1.246924
1.237679459212e+18,11.8648500179791,19.0182444680501,21.8824,20.72217,19.45628,18.97728,18.60101,GALAXY,0.1663185
1.2376802677413652e+18,333.837903615366,16.9191680511024,23.49732,20.87744,19.06057,18.3019,17.8406,GALAXY,0.4455164
1.2376543819747822e+18,130.076977790417,47.2861071175129,20.36932,18.51818,17.68308,17.40077,17.19226,STAR,6.340352e-05
1.2376593260327084e+18,252.988025322092,33.5104457954288,22.32792,21.696,20.90931,20.27936,20.06843,QSO,1.481623
1.237666210861351e+18,283.080145912339,19.3803320599253,22.9658,20.98069,19.80307,19.41837,19.22971,STAR,-5.620849e-05
1.2376618498523796e+18,164.896626831597,42.2819957274176,23.84602,21.53442,21.32246,21.013,20.76846,QSO,3.791282
1.2376623410918853e+18,251.416962325447,20.5497314583033,18.61127,16.84958,15.98413,15.49771,15.13091,GALAXY,0.08181734
1.2376648740396076e+18,116.986238076678,15.4615059416136,19.47137,19.39268,19.58563,19.74653,19.82431,QSO,1.447856
1.2376802457436165e+18,7.13656726948386,19.4449760184049,20.51921,19.68707,18.1603,17.59111,17.14724,GALAXY,0.30671
1.237660764834759e+18,123.851640218267,25.7915992738483,18.52692,16.67546,15.82208,15.43127,15.10064,GALAXY,0.04144317
1.2376655322618929e+18,244.372991571121,15.0958821992935,21.7982,20.76785,20.62764,20.53294,20.14077,STAR,-0.0003334514
1.2376655354702072e+18,244.876034090238,17.0406772906945,19.01934,17.21754,16.4774,16.19979,16.05803,STAR,-0.0005161326
1.2376577701651415e+18,129.507813598296,40.8779480374286,20.75938,18.9412,17.64697,17.16592,16.79951,GALAXY,0.193459
1.2376674859179707e+18,135.427117706532,16.6701510521919,19.12738,18.06445,17.68837,17.43258,17.32561,GALAXY,0.0386209
1.2376487040449252e+18,194.164939764265,-0.257070058643249,21.51145,20.23323,19.93725,19.87599,19.9517,STAR,-0.0001999583
1.237660958104814e+18,117.637196344235,21.3892385752876,22.91132,21.85825,20.22198,18.12452,16.98178,STAR,-0.0001118261
1.2376581921475136e+18,125.161941295028,31.0074103984298,19.43248,18.7548,18.72721,18.6509,18.46288,QSO,2.563691
1.237680505037849e+18,328.026637970332,29.9716006651451,20.78937,19.82457,19.6912,19.47719,19.02134,QSO,0.7842193
1.237670965924922e+18,145.734922575706,16.2485937979476,24.19147,21.83846,20.12247,19.28681,18.85213,GALAXY,0.4853645
1.2376709648471163e+18,136.587318473987,13.1765220306812,21.8748,20.49738,18.73255,18.10844,17.76435,GALAXY,0.331899
1.2376793180182287e+18,6.12103952159578,9.54540847729813,22.34909,22.62697,20.58077,19.65126,19.3255,GALAXY,0.481942
1.2376576321918735e+18,154.133814605162,52.1681676436458,23.28502,21.89616,20.3995,19.55554,19.02318,GALAXY,0.5206529
1.2376677361101704e+18,162.046555206885,21.6993927501699,23.30375,20.40522,18.7994,18.17098,17.86998,GALAXY,0.3394356
1.237651539784369e+18,175.1610685226,67.8768149003444,23.86678,22.40926,20.51089,19.38559,19.09623,GALAXY,0.5514291
1.237655692479496e+18,227.590929953416,-1.66911006187243,18.63386,16.80655,16.21451,15.95915,15.83052,STAR,-0.0002053194
1.237678858457121e+18,326.329353849953,9.35288082937943,21.13592,19.89406,19.66333,19.36003,19.33085,STAR,-0.0005997147
1.2376683363273285e+18,248.497582304299,11.4816778660295,21.49447,20.02817,19.42535,19.48186,19.05056,STAR,-3.906606e-05
1.2376655660720458e+18,219.02715746764,20.980845001282,20.60489,18.47274,17.20498,16.69785,16.34483,GALAXY,0.1723745
1.2376609629355377e+18,128.638616081869,29.916497639401,17.43728,16.44166,16.1869,15.92797,15.87607,GALAXY,0.0503962
1.237665127485473e+18,225.094696721831,27.4888619272793,20.30392,18.64893,17.67438,17.12032,16.70693,GALAXY,0.1298529
1.2376623378614193e+18,230.600811461567,38.4975908076145,21.45861,21.25125,21.15738,21.2695,21.00705,QSO,0.7813722
1.2376709664667727e+18,157.346199039199,18.7723149704363,19.04985,18.11862,17.85804,17.77996,17.77187,STAR,0.0005440951
1.2376593260282516e+18,245.096636375262,41.4327677501105,21.37608,20.99986,20.88048,20.71113,20.45283,QSO,0.5469511
1.2376613843789417e+18,135.195379387644,31.8063169544488,19.45327,17.63414,16.73396,16.32169,15.99558,GALAXY,0.06499535
1.2376626981073062e+18,230.345504827978,28.9678408952243,19.92694,18.37031,17.5175,17.06732,16.76248,GALAXY,0.1069344
1.2376507946027584e+18,131.026825686255,-1.06259513864919,18.11477,16.79242,16.32661,16.15447,16.10786,STAR,-0.0001503004
1.2376634626048655e+18,345.264152464288,0.708190154922205,19.26494,17.2575,16.06728,15.48695,15.0004,GALAXY,0.1096134
1.2376682992891333e+18,212.336369116587,18.8331590919053,22.60813,21.69802,21.63647,21.90631,21.40489,STAR,0.000284685
1.2376785959491343e+18,14.0287599052754,1.60722290626182,23.22172,21.99689,21.44419,20.93211,20.29373,QSO,0.8472714
1.2376622675324444e+18,216.952648933725,6.27586701809241,25.39081,21.96581,20.3675,19.5312,19.2002,GALAXY,0.5034906
1.237658423542022e+18,132.922468009168,4.52186469749673,21.2611,20.50495,18.36379,23.17828,17.96264,GALAXY,0.2509563
1.23768027687302e+18,6.41770885703511,27.5876559102195,26.02646,22.60414,21.12094,20.00568,19.50208,GALAXY,0.5307283
1.2376593270922284e+18,219.223706594806,56.3840529202993,21.24529,18.88697,17.55009,16.9599,16.62034,STAR,-1.429623e-05
1.237650371544613e+18,154.686640741045,-1.50382579122282,22.88658,21.14708,19.31035,18.64748,18.19861,GALAXY,0.3868767
1.2376802677395305e+18,329.54652202795,16.2807875118959,22.4177,22.27409,20.78542,19.56257,19.24794,GALAXY,0.6093551
1.2376648531079342e+18,217.090943924798,32.8851856176037,26.09718,21.27035,19.49475,18.78874,18.27215,GALAXY,0.4445658
1.2376643377084503e+18,155.75390034482,33.3928512006467,22.45191,24.51149,21.41286,20.08084,19.72976,GALAXY,0.6653125
1.2376517373902858e+18,231.944221899092,2.44482631038994,25.99512,22.58025,21.18473,20.12545,19.84574,GALAXY,0.5246733
1.2376507956805637e+18,140.22744139827,-0.402353564811614,24.2215,24.33108,22.04304,22.24522,21.68954,GALAXY,0.3977498
1.237657070089208e+18,36.1815798818395,-0.619590583759111,20.46125,19.03254,18.26581,17.85514,17.55729,GALAXY,0.06783542
1.237659324409578e+18,223.198219552624,52.6255278542083,24.45816,22.0198,20.50008,19.65725,19.13079,GALAXY,0.4778295
1.237654605851919e+18,135.587063545672,3.52436332403477,23.13162,21.4872,20.92708,20.10054,19.31715,GALAXY,0.7007649
1.237670962162172e+18,38.8026649223137,28.9746071531795,21.72729,21.07722,20.61913,20.16338,20.07219,STAR,-9.101378e-05
1.2376487045865152e+18,204.894093440873,0.0882056770976364,25.72097,22.70597,21.29823,20.29118,19.88487,GALAXY,0.4983884
1.237667207819298e+18,80.0858954391089,62.1583983410315,22.39615,20.38903,19.33317,18.91347,18.6776,STAR,-5.096173e-05
1.2376637847417e+18,16.9796455763949,0.502445526214768,25.09568,22.01013,20.10863,19.49311,19.15497,GALAXY,0.3733252
1.237662964394558e+18,358.448888647168,38.9167768215703,20.86833,18.92673,18.06168,17.7492,17.55245,STAR,6.71365e-05
1.2376695174443827e+18,5.82391004722228,7.10464310378795,21.43651,21.18046,21.0005,20.99549,20.99071,STAR,9.558818e-05
1.2376648176805484e+18,193.441828213314,36.351826343142,23.30454,22.40668,21.05662,20.02972,19.76398,GALAXY,0.5593428
1.237654391642194e+18,123.71314389979,43.7435438981191,22.97732,21.89021,20.75952,20.13343,19.83945,GALAXY,0.6003891
1.2376679116676795e+18,186.731729033457,25.1019575269442,25.43827,21.08403,19.28861,18.69727,18.40499,GALAXY,0.3819129
1.2376515392481528e+18,179.125796164194,67.7726590334072,18.22898,16.988,16.5375,16.24164,16.05932,GALAXY,0.06191573
1.2376549483785098e+18,242.791492886376,50.8814116111259,22.7922,22.03208,20.58294,19.67012,19.36647,GALAXY,0.5640264
1.2376717674661809e+18,245.64552676729,61.7277863401852,19.92179,18.67004,18.18934,17.99103,17.95082,STAR,-0.0002184177
1.2376619684984916e+18,168.382172602059,42.1920831298021,21.72282,21.26277,21.12787,20.77261,20.86569,QSO,1.643467
1.2376613843860198e+18,153.022731118524,38.9504098553562,23.33028,21.66251,20.08225,19.31882,18.97381,GALAXY,0.4465208
1.2376683330985004e+18,212.927509200318,16.3684204912622,18.65387,17.86544,17.61334,17.51834,17.37922,GALAXY,0.01714149
1.2376593249488737e+18,230.86964420215,49.6652797268178,20.91064,20.01973,19.73818,19.59696,19.65036,STAR,-0.0006165442
1.2376786029191503e+18,7.92540453319759,18.5977380701514,26.197,23.65938,22.17776,21.04826,19.97291,GALAXY,0.6353827
1.237663782602277e+18,35.4188993559215,-1.10465454233311,21.64636,20.36473,19.13137,18.63051,18.32213,GALAXY,0.3296138
1.2376613876047552e+18,213.563397553361,54.5021153162386,22.43951,22.65928,22.72133,21.82285,21.21862,GALAXY,0.7854147
1.237654898465244e+18,169.437143900767,-1.95293781739061,22.65955,22.33162,20.4383,19.50459,19.02207,GALAXY,0.5695483
1.2376507972942566e+18,147.351301717736,1.01415771401969,25.3768,22.19202,20.29698,19.41615,18.98353,GALAXY,0.4527611
1.2376593464165012e+18,201.202122118696,6.6217332016653,23.0605,21.67946,20.17353,19.23108,18.63254,GALAXY,0.5208331
1.2376602403148923e+18,52.724454284628,-0.345695280161026,23.2796,20.77489,19.61622,19.17207,18.94567,STAR,0.0001318567
1.237664854183248e+18,221.395797959441,32.4770159395796,22.29612,21.6252,21.42699,21.09269,20.43,QSO,0.8161413
1.2376640939718088e+18,127.238774065087,24.7817397692329,19.60421,18.04495,17.43164,17.18082,17.0653,STAR,0.0001314321
1.2376622262158623e+18,187.699671820552,40.9986514417262,20.21385,18.50256,17.62632,17.2494,16.95716,GALAXY,0.08081247
1.2376682949868257e+18,176.844220243871,20.7709271995949,24.32158,22.02281,20.43943,19.27505,18.86343,GALAXY,0.5217026
1.2376555034949711e+18,251.669232431618,40.7583271011475,17.59812,15.85388,15.09163,14.69722,14.41359,GALAXY,0.02893692
1.237665427564528e+18,223.790366525037,23.1663142779764,20.24454,19.54316,19.34732,19.1926,18.86039,QSO,2.278834
1.2376583006054648e+18,153.02788447323,7.39287180069908,26.58253,22.56502,20.66484,19.5032,19.07033,GALAXY,0.5771235
1.2376632049215736e+18,16.9190161508682,0.685616505964265,22.64076,20.64144,19.48828,19.08038,18.82017,STAR,-0.0001457471
1.2376582034246863e+18,143.915971769703,40.7362469786258,23.9936,22.3583,20.69142,19.79754,19.36521,GALAXY,0.4726675
1.237658203422e+18,137.086314849761,37.5717429032242,24.21034,24.44431,21.76411,20.63558,20.08021,STAR,0.0001777035
1.2376627024039777e+18,252.997917807096,47.0677639569236,21.49383,21.29746,20.98116,20.8731,20.69265,QSO,0.9368457
1.237651539255034e+18,217.556418735295,64.2940026976643,24.50418,22.08183,20.65706,19.74945,19.19542,GALAXY,0.4990379
1.2376785980918991e+18,3.20958612488494,3.18735624867101,22.42402,23.21858,22.35361,21.71015,21.55853,GALAXY,0.8764953
1.237658493343564e+18,157.962416931499,9.36505289841195,18.55306,16.84068,16.00961,15.58865,15.28599,GALAXY,0.06542233
1.2376651269393615e+18,201.502506497808,32.7306122725383,20.01736,18.20708,17.55673,17.12255,16.89624,GALAXY,0.08825964
1.2376593270977994e+18,236.338500057637,48.7847798474359,26.51334,22.12533,20.35994,19.46669,19.07199,GALAXY,0.4634999
1.2376786174047032e+18,329.939114709899,0.989236486517037,21.04539,20.90605,20.61538,20.4217,20.58318,QSO,1.03692
1.237661387084858e+18,254.224826514632,29.034913970425,23.58019,20.593,18.75477,18.11178,17.75144,GALAXY,0.3567949
1.237662224056976e+18,155.111645384348,35.3016319544364,23.1797,22.19172,20.39717,19.29473,18.78919,GALAXY,0.5798816
1.2376637831291863e+18,12.666268762733,-0.652101294236735,22.0731,22.08813,21.72338,21.64528,21.13321,QSO,1.163078
1.2376672550782244e+18,155.460775075904,27.4361907938337,23.43067,23.88877,22.83467,21.60255,21.05685,QSO,0.9252093
1.2376546010245368e+18,145.528087649239,3.57392218156582,21.46189,20.02335,18.52228,17.91725,17.54609,GALAXY,0.350085
1.2376677812400302e+18,223.240364545224,16.8380756507672,22.51956,22.18785,20.50261,19.44837,18.85882,GALAXY,0.7223793
1.2376634787212836e+18,331.947657061199,-0.267837745555326,24.56808,23.55933,22.95602,21.57531,22.82357,GALAXY,0.7245792
1.237679254670148e+18,31.4400241972319,-4.18402471370466,22.29702,22.62077,22.48456,22.20041,21.80196,QSO,1.442251
1.2376793228562273e+18,23.256462476182,-5.01920304921814,23.70464,21.67924,20.56245,19.67426,19.18717,GALAXY,0.5831165
1.2376512509458524e+18,124.292496120288,46.2557117900596,23.07091,23.24334,23.02838,21.18724,20.04283,GALAXY,0.8296636
1.237678859556422e+18,25.7974107645878,11.9511718810091,22.44386,20.03694,18.30197,17.68824,17.30726,GALAXY,0.2980812
1.2376613870642135e+18,198.998383487753,56.5081355817462,24.02404,21.68292,20.31065,19.52597,18.95422,GALAXY,0.498683
1.237678858469704e+18,355.625077740576,11.8911690969377,20.46745,19.79352,19.62563,19.6615,19.47084,QSO,2.487223
1.237651065204048e+18,176.35998871644,63.8401843761481,19.84677,18.47376,17.7327,17.27761,16.96059,GALAXY,0.07760606
1.237679339493786e+18,32.081227419861,-7.13984415254846,19.15842,17.1292,16.0373,15.598,15.22507,GALAXY,0.1380631
1.2376607648386255e+18,131.831278886073,31.1817500065148,17.48575,16.04118,15.36724,15.00607,14.76383,GALAXY,0.0519816
1.2376709653877235e+18,145.166869080386,15.7443906199178,22.5533,22.77724,21.83717,21.0165,20.68624,GALAXY,0.7480163
1.2376663021666964e+18,51.4511434019306,1.2452533849921,22.15324,21.22733,19.44574,18.7492,18.24229,GALAXY,0.3600407
1.2376785980847557e+18,346.928315193473,3.10898956686682,20.44649,20.38943,20.15157,20.09832,20.30751,QSO,1.142466
1.2376467970585423e+18,109.22534573344,0.0743009611240979,22.93963,19.66059,18.21394,17.55198,17.13194,STAR,0.0001044588
1.2376543911013256e+18,116.952533177795,36.19514710078,21.48622,20.94662,20.65059,22.54016,20.10672,QSO,0.713927
1.2376785980822656e+18,341.182350208405,2.99721406445415,23.73809,21.3301,20.78713,20.75462,20.48728,QSO,2.818158
1.2376619674355635e+18,201.695347845856,41.3852369905869,23.0015,22.62087,20.83578,19.76834,19.18669,GALAXY,0.57959
1.2376788471842086e+18,328.765642244458,8.5813735341169,22.64965,20.13729,18.60027,17.97894,17.61711,GALAXY,0.2541565
1.237661355933303e+18,183.284054531599,46.2912112034697,21.99646,21.47584,20.88491,20.49222,20.26572,QSO,1.489246
1.237665547819287e+18,222.62468131132,21.1896070776674,23.66896,22.26387,20.67283,19.64655,19.11773,GALAXY,0.5304865
1.2376582039643756e+18,151.317089735456,44.0718429451742,22.43891,21.23992,20.42622,19.49299,19.18113,GALAXY,0.6519815
1.2376788466448476e+18,323.016029490204,7.67505913840523,22.57889,21.38718,21.44476,21.33855,20.86373,QSO,0.7558029
1.2376613559314025e+18,177.052917416887,46.100309786073,21.09638,18.81234,17.45932,16.95185,16.59871,GALAXY,0.1957723
1.2376613843885105e+18,160.024642555383,40.6475213766729,23.87004,22.83317,21.54055,20.50158,19.84901,GALAXY,0.7506251
1.2376786222298568e+18,5.72218550329694,4.5341437792321,23.48347,22.71513,22.04081,21.49904,21.14978,GALAXY,0.8916968
1.237654948373e+18,227.367501678713,59.871357126148,19.73687,17.70051,16.65715,16.16973,15.78573,GALAXY,0.09987828
1.2376613618445192e+18,229.888120511392,37.8264550828263,21.08856,20.69904,20.57041,20.55955,20.26946,QSO,0.7678289
1.237659330847441e+18,237.155796471854,47.5278777308077,23.06801,19.68551,18.50646,17.89993,17.71902,GALAXY,0.1986492
1.2376663397266227e+18,18.449208604684,0.346177172726356,21.93751,21.71177,21.05448,20.83603,20.61542,GALAXY,0.393803
1.2376554728931996e+18,245.89295549028,42.7050465311279,22.93932,22.59855,20.68271,19.53287,19.01118,GALAXY,0.5772122
1.237654381974717e+18,129.95658779889,47.1747786336859,20.70475,20.39046,20.08981,19.92566,19.47579,QSO,0.3497189
1.2376648740466196e+18,131.461204619868,24.0067735439356,22.77201,24.26905,23.9426,22.20334,22.01729,GALAXY,0.9296038
1.2376671428575887e+18,119.252481424456,15.0402787334005,24.15424,21.10324,19.07063,18.24784,17.7928,GALAXY,0.449003
1.2376529007747402e+18,61.3388195940913,-5.46510022289267,20.30204,18.03507,17.03038,16.65764,16.46728,STAR,3.383971e-05
1.2376637879559137e+18,120.255916303223,53.3173711139766,25.27835,23.6106,22.33846,20.80612,20.00963,STAR,8.330662e-05
1.2376627007889736e+18,242.52752916967,54.6951061544917,22.60383,21.93414,20.79829,20.48491,20.29245,GALAXY,0.4691251
1.23767932178e+18,17.6233355185514,-5.99760216789857,21.9909,20.88229,19.1238,18.44197,17.96535,GALAXY,0.2917548
1.2376529474591785e+18,16.90785240784,-9.97350315459822,17.93907,16.93818,16.56333,16.42224,16.38974,STAR,0.0005224491
1.237662700791333e+18,247.597984441356,50.38785141746,21.44872,20.52594,20.39707,20.29259,20.00984,QSO,2.638614
1.237654383586378e+18,130.80770812684,49.8132867827738,20.50392,20.15371,20.02418,19.68821,19.68014,QSO,1.622313
1.2376709659261668e+18,148.616911306148,16.8674088981784,20.17609,20.22837,19.91333,19.9462,19.93831,QSO,1.195972
1.2376582034436915e+18,205.147114307113,47.1364898840179,18.93366,17.35725,16.59468,16.15564,15.83789,GALAXY,0.04001947
1.2376672110458964e+18,134.402354798578,19.8584291578269,19.23563,18.06386,17.42486,17.02137,16.87156,GALAXY,0.123665
1.2376503720957056e+18,187.242356700178,-1.27770164483866,22.82472,21.48174,21.41831,21.27711,20.94785,STAR,-0.0004551542
1.23767096538792e+18,145.583505727544,15.8898793638331,22.9533,22.90216,22.70005,21.54965,21.56656,GALAXY,0.8709776
1.237670965917254e+18,128.359265803503,11.7618989587989,21.50623,20.91298,20.71805,20.73088,20.65273,QSO,2.26257
1.2376710673822515e+18,22.2328360718729,40.3920192685419,17.83727,16.55197,16.08801,15.91682,15.88329,STAR,-2.614283e-05
1.237666339726427e+18,17.9724237514822,0.388643763360287,22.74093,23.08006,22.53263,21.86775,21.55319,GALAXY,0.7730237
